Rainmm,WindSpeedkmPerH,TemperatureDegreeCelcius,CloudCoverPercentage,Snowfallcm
0,3.6,9.6,3,0
0,3.3,10,11,0
0,3.3,11.1,0,0
0,5.8,14.2,0,0
0,5.2,17.5,0,0
0,6.4,18.9,0,0
0,9,20,0,0
0,10.8,20.9,0,0
0,12,21.5,0,0
0,11.6,21.9,0,0
0,12.6,22.1,2,0
0,10.8,22.4,4,0
0,9.9,22.4,75,0
0,9.1,22,79,0
0,5.4,20.5,25,0
0,6.5,17.5,3,0
0,10.9,16.6,0,0
0,13.9,17.1,0,0
0,15,17,0,0
0,14.5,16.7,0,0
0,14.3,16.1,0,0
0,14.7,16.1,0,0
0,14.6,16.5,0,0
0,12.3,16.7,0,0
0,9.5,16.3,0,0
0,8.7,15.8,0,0
0,10,16,0,0
0,11,18.7,0,0
0,10.2,20.9,0,0
0,12.8,21.9,0,0
0,14.9,23,0,0
0,15.8,23.6,0,0
0,15.5,24.4,0,0
0,13.9,25,0,0
0,13.3,25.5,1,0
0,13,25.8,4,0
0,12.5,25.8,4,0
0,11.2,25.5,4,0
0,7.5,24.3,2,0
0,6.9,21.7,1,0
0,9.8,20.9,1,0
0,10.9,21.3,0,0
0,13.5,21.7,0,0
0,10.3,20.9,0,0
0,7.8,19.5,0,0
0,7.4,18.9,0,0
0,8.4,17.6,0,0
0,8.7,16.5,0,0
0,8.9,16.5,0,0
0,8.4,16.7,0,0
0,6.4,18.3,0,0
0,9.2,21.6,1,0
0,11.3,23.1,12,0
0,12.2,23.8,6,0
0,13,24.8,5,0
0,13.7,25.9,0,0
0,14.7,26.8,16,0
0,14.4,27.2,19,0
0,11.7,27.5,45,0
0,13.8,27.6,76,0
0,12.1,27,89,0
0,9.7,26.6,44,0
0,8.4,25.2,82,0
0,6.5,23,90,0
0,9.7,20.5,99,0
0,8.4,21.2,100,0
0,8.4,19.8,100,0
0,6.2,19.7,77,0
0,7.3,19,0,0
0,7.9,18,16,0
0,7.9,17.3,19,0
0,10.3,16.5,86,0
0,11.4,15.8,100,0
5.9,14.6,15.4,100,0
1.9,8.7,15.8,100,0
0.7,10.3,16.3,95,0
0,10.1,17.5,92,0
0,11.9,18.6,100,0
0,11.6,19.6,77,0
0,10.3,20.6,78,0
0,9.8,20.9,90,0
0,14.7,20.5,98,0
0,10.5,19.9,100,0
0.1,16.4,19.1,100,0
0,17.7,18.3,100,0
0.1,17.9,17.5,100,0
0,17.9,16.6,99,0
0,16.1,16,100,0
0,16.4,15.4,92,0
0,16.8,15.2,93,0
0,12.8,15.4,99,0
0,11.5,14.8,87,0
0,10.4,14.4,99,0
0,10,13.9,100,0
7.9,11.5,13.7,100,0
6.5,12.8,13.6,100,0
0,14.6,13.3,100,0
0,15.6,12.8,100,0
0,12.6,12.6,100,0
0,10.4,13.6,95,0
0,10,14.8,100,0
0,9.9,16.1,100,0
0,9.9,17.6,100,0
0,11.1,18.9,97,0
0,11.8,19.6,99,0
0,12,20.2,78,0
0.5,13.2,19,96,0
0.2,11,18.9,97,0
0,11.9,18.4,97,0
0,9.8,17.4,63,0
0,11.4,16.9,35,0
0,9.7,15.9,2,0
0,10.2,15.2,0,0
0,10.7,15.2,0,0
0,10.8,15.2,0,0
0,11.2,15.1,0,0
0,10.9,15.1,0,0
0,10,14.9,0,0
0,10.5,14.4,9,0
0,11.5,14.4,0,0
0,11.1,14.5,0,0
0,8.7,14.2,29,0
0,8.7,14.1,68,0
0,8.7,15.9,43,0
0,5.4,18.2,9,0
0,5.9,20.1,0,0
0,5.5,21.9,0,0
0,5.6,23,0,0
0,6.8,23.6,0,0
0,7.6,24,3,0
0,7.6,23.9,1,0
0,9.1,23.8,0,0
0,11.9,23.2,0,0
0,12.3,22.4,0,0
0,9.8,21.2,0,0
0,8.3,19.2,0,0
0,9,18.1,0,0
0,10.1,17.5,0,0
0,9.8,17.2,0,0
0,10.6,16.7,0,0
0,11,16.5,0,0
0,10.5,16.5,0,0
0,10,16.5,0,0
0,7.8,16.1,0,0
0,6.5,15.6,0,0
0,7.3,15.2,0,0
0,7.6,15.5,0,0
0,9.7,17.8,0,0
0,7.6,20.1,0,0
0,4.6,21.9,1,0
0,4.7,23,5,0
0,4.1,24,0,0
0,6.2,24.9,22,0
0,7,25.2,47,0
0,6.1,26,90,0
0,6.5,26,100,0
0.1,7.4,25.5,100,0
0,7.4,24.6,100,0
0.1,1.9,23.6,100,0
0,4.3,20.5,93,0
0,9.8,19.9,41,0
0,13.1,20,25,0
0,15.1,20.2,5,0
0,13.2,19.5,96,0
0,12.5,19.4,100,0
0,11.5,19.6,94,0
0,11.8,20.2,83,0
0,8.3,19.8,23,0
0,6,18.5,3,0
0,5.4,17.7,5,0
0,6,17.3,26,0
0,5,20.2,6,0
0,5.5,21.8,47,0
0,7.3,22.2,85,0
0,6.6,23,97,0
0,9,24,59,0
0.3,11.1,23.5,37,0
0,9.3,24.4,98,0
0,13.4,25.2,10,0
0,12,25.4,2,0
0,11.6,25,46,0
0.2,10.1,24.2,35,0
0,3.3,23,100,0
0,1.8,21.5,58,0
0,5,20.1,55,0
0.1,5.8,18.9,24,0
0,4.5,18.5,24,0
0,4.1,18.5,29,0
0,3.3,18.4,59,0
0,4.7,18.5,74,0
1,19.7,17.5,57,0
0.2,3.4,17.2,14,0
0.1,4.4,17.2,3,0
0,5.5,20.6,16,0
0,3.6,18,12,0
0,4.5,19.6,62,0
0,2.1,20.8,19,0
0,1.8,22.3,9,0
0,4.2,23.8,15,0
0.1,4.8,24.2,50,0
0.2,2.3,24.9,96,0
0.3,2.2,25,99,0
4.2,2.5,24.3,100,0
11.5,6.9,19.5,100,0
2.3,7.3,19.5,100,0
0.2,10.2,19.4,100,0
0,7.9,19,100,0
0,7.6,18.2,100,0
0,10.2,17.6,100,0
0,10.8,17.5,100,0
0,9.5,17.5,100,0
0,8.4,17.6,98,0
0,7.5,17.2,97,0
0,8.1,16.9,98,0
0,8.5,17.6,96,0
0,8.4,17.8,5,0
0,9.3,17.3,0,0
0,9.9,17.3,0,0
0,11.2,17.8,0,0
0,12.8,20,0,0
0,14.1,22.5,0,0
0,14.4,23.5,0,0
0,16.9,24.4,0,0
0,19.2,25.4,0,0
0,21.1,25.8,0,0
0,22.9,26.2,0,0
0,25.5,26.3,0,0
0,26,26.9,5,0
0,24.2,26.7,15,0
0,21.4,25.6,9,0
0,20.9,24.3,4,0
0,21.9,23.2,3,0
0,23,22.6,6,0
0,24,21.9,7,0
0,24.9,21.2,3,0
0,23.8,21,8,0
0,22,20.6,10,0
0,20.2,20,10,0
0,19,20.3,39,0
0,16.6,19.2,8,0
0,16,18.4,19,0
0,15.3,17.8,11,0
0,16.3,17.5,12,0
0,15.2,18.4,18,0
0,12.8,19.5,6,0
0,13.7,21.1,9,0
0,14.1,22.8,8,0
0,14.3,23.8,54,0
0,14.1,24.5,57,0
0,14.8,25,32,0
0,15.8,25.2,51,0
0,16.2,25.5,92,0
0,13.8,25.2,99,0
0,10.5,24.4,93,0
0,12.1,22.8,72,0
0,16.8,21.9,98,0
0,19.1,21.6,30,0
0,18.1,20.8,19,0
0,15.2,20,76,0
0,15.6,19.9,99,0
0,15.4,20.4,82,0
0,13.7,20.4,83,0
0,13.5,20.7,99,0
0,12.8,19.6,65,0
0,10.5,19.1,21,0
0,7.6,18.6,55,0
0,6.4,18.2,74,0
0,4.7,19.1,40,0
0,4.5,21.2,63,0
0,3.9,22.1,41,0
0,2.9,23.4,29,0
0,3.3,24.4,23,0
0,4.1,25.2,7,0
0,5,25.9,12,0
0,7.6,26.3,17,0
0,9.2,26.1,4,0
0,9.7,25.7,1,0
0,7.8,25,4,0
0,4.8,23,30,0
0,5.9,20,2,0
0,5.4,19.5,10,0
0,8,19.5,7,0
0,10.2,19.9,28,0
0,12.9,20.5,90,0
0,12.3,20.8,51,0
0,11.9,20.6,24,0
0,11,19.8,0,0
0,10.6,20,0,0
0,9.4,19.8,17,0
0,8.2,19,79,0
0,6.9,18,96,0
0,5.5,20.4,100,0
0,4.9,21.7,65,0
0,9.8,22.5,100,0
0,11.2,20.7,100,0
0,9,21.2,99,0
0,10.2,22.5,58,0
0,11,23.4,28,0
0,8.8,24.3,53,0
0.4,14.5,23.4,85,0
0,15.9,21.6,98,0
0.1,12.3,19.5,100,0
0.1,4,18.8,100,0
3.8,5.8,17.3,100,0
3,5.5,16.8,100,0
2.7,7.1,16.3,100,0
3.4,6.3,16.1,100,0
3.4,5.2,15.6,100,0
4.1,5.4,15.5,100,0
2.8,6,15.4,100,0
3,6.1,14.1,100,0
0.8,7,13.8,100,0
0.2,7.1,13.8,100,0
0.1,5.4,13.6,100,0
0.2,6.1,13.4,100,0
0,8.4,13.5,100,0
0.1,10.4,13.8,100,0
0,7.9,13.9,100,0
0,9.5,14.9,100,0
0,10.7,15.6,100,0
0.1,10.9,16.4,62,0
0.3,11.8,17.2,88,0
0.3,13.1,16.9,91,0
0.1,12,16.5,100,0
0.4,9.7,14.8,100,0
0.3,7.9,14.5,100,0
0.3,7.9,13.8,100,0
0.2,6.5,13.4,96,0
0.2,4.3,12.5,80,0
0.1,9.9,12.5,92,0
0.1,9.4,12.3,95,0
0.2,7.6,11.6,100,0
0.8,7.6,11.8,100,0
0.8,13,11.9,100,0
1.6,16.1,12,100,0
3.6,20.5,11.4,100,0
0.9,17.8,10.9,97,0
0.1,18.2,10.1,82,0
0.1,16.6,9.1,90,0
0.1,16.2,9.2,85,0
0.1,15.9,9.8,69,0
0,16.4,11,72,0
0,18.7,12.2,95,0
0.2,21.9,12.9,93,0
0.2,23.4,13.4,98,0
0.1,23.7,14,93,0
0.4,23.5,13.1,97,0
0,24.5,14.4,93,0
0,24.7,14.6,91,0
0,23.2,14.4,100,0
0,19.3,14.2,100,0
0,20.9,14,100,0
0,20.7,13.6,100,0
0,21.5,13.1,100,0
0,22,12.6,100,0
0,22.2,12.1,100,0
0.3,22.1,11.6,100,0
0.1,24.3,11.3,100,0
0.7,24.3,10.9,100,0
1.1,25.1,10.9,100,0
2,24.2,10.9,100,0
1.6,25.5,10.9,100,0
1.2,25.5,10.9,100,0
2.2,26.3,10.9,100,0
3.6,21,10.3,100,0
0.2,9.2,9.6,100,0
0.1,15.5,8.9,88,0
0.3,18.1,10.4,99,0
0.4,17.8,10.9,88,0
0.4,17.5,11.9,80,0
0.2,18.7,11.7,37,0
0.1,20.6,11.9,51,0
0.2,16.3,10.8,84,0
0,15.5,10.4,57,0
0,13.1,9.9,12,0
0,12.5,8.4,2,0
0,12.7,7.6,15,0
0,9.4,6.9,2,0
0,10.2,6.3,0,0
0,9.2,5.8,0,0
0,8.4,5.4,0,0
0,8.2,5.1,4,0
0,6,4.3,16,0
0,5.9,4.2,9,0
0,5,3.8,27,0
0,5.8,4.1,42,0
0,5.7,4.2,77,0
0,8,5.6,66,0
0,9.7,6.4,38,0
0,13,7.8,33,0
0.1,14.8,9,31,0
0.1,15.3,9.9,33,0
0.1,12.5,10.6,20,0
0.1,12,11.4,55,0
0.1,5.4,8.9,71,0
0.1,6.6,9.3,49,0
0,7.7,9.6,43,0
0,6.8,9.1,16,0
0,4.7,8.2,15,0
0,1,7.4,51,0
0,2.4,7,75,0
0,3.8,6.9,99,0
0,6.6,5.3,100,0
0,7,4.8,100,0
0,6.2,5.3,100,0
0,6.2,5.1,99,0
0,5.8,5.4,100,0
0,6.6,5.4,92,0
0,9.5,5.3,99,0
0,8.6,5.5,100,0
0,9,5.5,100,0
0,11.2,6.2,100,0
0,12.8,7.2,100,0
0,14.8,8.2,100,0
0.1,16.2,9.4,100,0
0,17,10.1,100,0
0,18.7,10.8,100,0
0,20.3,11,100,0
0.5,19.1,8.7,100,0
0.4,19.2,10,100,0
0.7,21.7,9.5,100,0
0.6,22.4,9,100,0
0,19.8,9.3,100,0
0,19.1,9.2,100,0
0,18.9,8.8,100,0
0,19.9,8.3,100,0
0,20.1,7.9,100,0
0,20.7,7.2,96,0
0,21.1,6.6,99,0
0,21.8,6.3,100,0
0,21.3,5.9,98,0
0,21,5.6,97,0
0,22,5.6,97,0
0,22.8,5.1,99,0
0,23.1,4.8,79,0
0,26.3,5.5,50,0
0,22.7,6.5,32,0
0,25.2,7.9,47,0
0,27.7,9.2,44,0
0,28.9,10.1,17,0
0,29.9,11.1,32,0
0,28.5,11.6,42,0
0,27.6,11.2,86,0
0,26.7,11.4,94,0
0,26.7,11.1,88,0
0,25.1,10.9,58,0
0,20.4,10.3,79,0
0,19.2,9.6,58,0
0,17.8,8.9,35,0
0,17.3,8.6,26,0
0,16.9,7.8,31,0
0,16.7,7.3,12,0
0,16.3,6.8,14,0
0,15.1,6.2,20,0
0,13,5.4,13,0
0,14.8,5.4,9,0
0,17.1,5.4,11,0
0,17.7,5.5,4,0
0,18.4,5.4,3,0
0,18,6.2,0,0
0,18.8,7.7,0,0
0,21.3,9.2,0,0
0,22.4,10.4,0,0
0,23.5,11.5,8,0
0,26.3,12.6,100,0
0,24.5,12.4,100,0
0,23.4,12.2,47,0
0,23.7,13.4,59,0
0,21.5,13,9,0
0,19.8,12.8,11,0
0,15.5,11.7,23,0
0,13.4,10.2,37,0
0,14.8,9.6,69,0
0,14.4,9.2,97,0
0,16.8,9.4,62,0
0,12.6,8.5,100,0
0,14.2,9.1,100,0
0,12.3,9.2,99,0
0,16.6,9.4,100,0
0,18.4,8.9,100,0
0,17.8,8.9,100,0
0,17.7,9.1,100,0
0,19.5,8.7,85,0
0,21.7,8.8,98,0
0,22.6,10.4,100,0
0,19.1,10.2,100,0
0,24.3,10.9,100,0
0,23.3,11.2,100,0
0,26.4,12.4,100,0
0,27.5,12.9,100,0
0,23.5,12.6,88,0
0,23.5,13.1,98,0
0,23,12.9,86,0
0,23.7,13.2,94,0
0,24.7,13.1,64,0
0,25.4,12.6,35,0
0,25,11.7,25,0
0,23.8,10.8,27,0
0,22.1,10.1,100,0
0,22.6,10.8,100,0
0,22.2,10.8,100,0
0,21,10.9,100,0
0,19.2,11,100,0
0,19.6,11,100,0
0,20.6,11,100,0
0,22.3,11.1,100,0
0,20.2,11.1,100,0
0,19.9,11.6,100,0
0,17.8,12.1,100,0
0,20.2,12.9,100,0
0,19.9,13.4,100,0
0,21,14.2,100,0
0,21.4,15.6,92,0
0,17.3,17.5,13,0
0,22.4,16.5,44,0
0,22.2,17,30,0
0,21.8,17.5,13,0
0,21,17.4,26,0
0,17.6,16.4,62,0
0.1,17.6,15.2,58,0
0,19.1,15.1,100,0
0,20.1,15.1,100,0
0,19.9,14.8,99,0
0,18.1,14.4,96,0
0,16.8,14.2,86,0
0,14.8,13.7,95,0
0,13.8,13.9,46,0
0,13.4,13.7,42,0
0,13.5,13.2,54,0
0,13.9,13.1,24,0
0,15.4,13.1,31,0
0,15.5,13.8,22,0
0,14.8,15.4,13,0
0,14.2,17.1,28,0
0,15,18,29,0
0,15.3,18.5,53,0
0,16.3,19.5,13,0
0,16.2,19.9,12,0
0,16.5,18.5,14,0
0,18.5,18.8,28,0
0,19.3,18.5,34,0
0,18.3,18,14,0
0,17.3,16.9,37,0
0,17.9,16.1,100,0
0,17.1,16.1,100,0
0,19.3,16,88,0
0,17.8,15.6,82,0
0,15.6,15.3,0,0
0,14.2,14.9,0,0
0,13.1,14.4,0,0
0,12,14.4,2,0
0,11.4,13.6,14,0
0,12.4,13.5,59,0
0,13.5,13.8,76,0
0,13.8,13.9,37,0
0,14.7,14.2,72,0
0,14,14.9,78,0
0,14,15.4,75,0
0,16.9,16.3,54,0
0,17.2,17.2,32,0
0,16.8,18.5,34,0
1,17.5,18,13,0
0,20.1,17,28,0
0,19,17.4,12,0
0,20.1,17.2,58,0
0,16.6,16.4,94,0
0.5,17.6,14.6,9,0
0,19.2,14.1,9,0
0,18.9,14.1,15,0
0,18.2,13.9,5,0
0,19.1,13.5,2,0
0,19.8,13.1,0,0
0,19,12.8,0,0
0,16.8,12.8,0,0
0,16.6,13.3,0,0
0,14.8,12.9,0,0
0,13,12.6,4,0
0,10.9,12.1,8,0
0,10.8,11.8,6,0
0,11.2,12.4,5,0
0,9.9,13.9,0,0
0,10.4,15.4,0,0
0,12.5,16.7,0,0
0,15.6,17.6,0,0
0,15.7,18.2,0,0
0,14.8,18.8,0,0
0,14.1,18.7,0,0
0,14.2,18.5,0,0
0,14.1,18.1,1,0
0,12.3,17.3,0,0
0,11.5,15.8,2,0
0,14.4,14.9,2,0
0,14.4,14.8,2,0
0,14.9,14.6,0,0
0,13.8,14.2,0,0
0,13.3,13.9,0,0
0,12.9,13.9,0,0
0,12.6,13.9,0,0
0,11.2,13.4,0,0
0,9.3,12.8,0,0
0,8.6,12.4,0,0
0,9.6,12.4,0,0
0,10.1,12.4,0,0
0,10.6,13.4,0,0
0,10,15.8,0,0
0,9.9,17.5,0,0
0,13,18.5,0,0
0,14.8,19,0,0
0,14.5,19.6,0,0
0,12.7,20.1,0,0
0,11.7,20.4,0,0
0,10.4,20.3,0,0
0,9.7,19.9,0,0
0,6.4,18.8,0,0
0,5.6,15.6,2,0
0,7.7,14.3,3,0
0,11.3,14.6,2,0
0,12.1,15.1,2,0
0,12.2,15.1,2,0
0,12.6,14.8,2,0
0,12.1,14.6,1,0
0,11.4,14.4,0,0
0,10,13.9,0,0
0,6.3,13.1,0,0
0,6.4,11.8,0,0
0,3.6,15.1,0,0
0,2.6,16.8,0,0
0,2.3,16.9,0,0
0,4.9,17.4,0,0
0,5.5,18.5,0,0
0,6.1,19.2,24,0
0,5.4,19.8,84,0
0,5.9,20,94,0
0.1,4.8,20.2,83,0
0,4.6,20.5,11,0
0,4.4,20.5,10,0
0,4.8,20.4,37,0
0,3.8,19.2,81,0
0,1.1,18.4,100,0
0,4.3,14.3,99,0
0,4,13.3,94,0
0,3.6,12.4,100,0
0,7.1,12.2,96,0
0,7.8,12.8,100,0
0,6.5,13.6,100,0
0,7.1,13.7,100,0
0,7.4,12.5,100,0
0,7.4,12.4,100,0
0,7.9,12.5,100,0
0,7,12.7,99,0
0,6.4,12.9,100,0
0,6.9,14.1,100,0
0,7,16.2,100,0
0,8.1,16.5,99,0
0,9.7,17.5,96,0
0,10.7,17.2,100,0
0,10.3,18.5,100,0
0,12.2,18.7,100,0
0.3,9.5,17.9,100,0
0,9.8,17.1,100,0
0,8.7,16.8,98,0
0,7.8,16.2,100,0
0.1,8.9,14.6,100,0
0,6,13.9,100,0
0,7.2,13.6,100,0
0,9.4,13.6,100,0
0,10.4,13.8,100,0
0,7.7,12.9,100,0
0.3,7.6,12.9,100,0
0.6,7.4,12.8,100,0
1.7,6,12.8,100,0
1.5,7.4,12.5,100,0
0.4,7.6,12.2,100,0
0.2,8,12.1,100,0
0,7.7,11.9,100,0
0.4,7.5,11.9,100,0
0.4,8.6,11.9,100,0
0.2,10.3,12.1,100,0
0.1,14.2,12.2,100,0
0.1,13.4,12.6,100,0
0.1,16.8,13.6,100,0
0.1,18.7,14.4,100,0
0.3,14.5,12.9,54,0
1.3,21.8,13.6,72,0
1.5,16.3,13.1,21,0
0.4,20.7,12.2,88,0
0.2,14.3,11.4,97,0
0.2,18.7,11.3,73,0
0.1,19,10.8,89,0
0.2,18.1,10.7,89,0
0.2,18.4,10.8,100,0
0.1,17.6,10.8,100,0
0.9,18.1,10.9,100,0
0.6,19.7,10.9,100,0
0.2,15.7,11.1,96,0
0.1,14.3,11,100,0
0,13.8,10.8,95,0
0,12.3,10.6,100,0
0,15.9,10.9,100,0
0.1,15.7,11,100,0
0.1,17.4,11.3,100,0
0.1,18.4,12,100,0
0.5,16.5,11.4,100,0
0.6,16.9,11.8,100,0
0.1,20.1,13.4,100,0
0.2,23.3,14.1,100,0
1.1,16.7,11.4,100,0
0.1,17.5,12.6,100,0
0.1,17.9,12.4,100,0
0.1,18.5,11.9,100,0
0.1,16.5,11.9,100,0
0.2,17.4,11.4,100,0
1,17.8,11.6,100,0
0.7,22,11.6,100,0
0.3,21.5,11.6,100,0
0.4,21.3,11.6,100,0
0.2,23.1,11.6,100,0
0.4,23.6,11.4,100,0
0.7,23.4,11.5,100,0
0.8,24.4,11.4,100,0
0.3,26,11.4,96,0
0,25.7,11.5,100,0
0,26.8,11.7,100,0
1.1,26.2,11.7,100,0
1.3,26.9,11.9,100,0
0,27.2,12.8,100,0
0,27.3,13.1,100,0
0.3,27.5,13.8,100,0
0.4,30,14.5,100,0
0.1,25.9,15.3,100,0
1.4,23,13.9,100,0
0.2,23.4,14.6,100,0
0.1,23.4,14.8,100,0
0.1,21.7,14.2,100,0
0,22.5,13.8,100,0
0,23.5,13.3,100,0
1.7,23.2,12.9,100,0
2,31.1,12.7,100,0
1.1,35.6,12.8,100,0
2.5,29.5,12.2,100,0
0.2,24.2,12.1,93,0
3.1,24.4,11.6,72,0
0.6,24.5,10.9,57,0
0.7,25,10.6,58,0
0.6,25.6,10.2,68,0
0,24.7,10.1,51,0
0.1,22.4,9.5,31,0
0.2,23.8,9.2,42,0
0.2,26,9.9,32,0
0.2,30.7,10.8,27,0
0.2,30.4,11.9,100,0
0.2,29.6,12.8,71,0
0.1,30.1,13.4,100,0
1.9,28.2,11.5,100,0
0.2,27.8,12.6,100,0
0,30,12.7,61,0
1.1,27.7,12,23,0
0,30,11.6,15,0
0.2,26.6,10.4,8,0
0,28.8,9.9,57,0
0.1,30.8,9.8,100,0
0.4,32.2,9.1,100,0
1.4,29,8.1,100,0
1.1,23.5,8.2,100,0
1.2,22.4,8.2,100,0
0.9,19,8.2,100,0
0.4,19.3,8,100,0
0.3,18.9,7.8,92,0
0.4,15.2,7.2,92,0
0.3,12,6.8,96,0
0.1,12.9,6.5,90,0
0,13.9,6.2,87,0
0,15.5,6.7,86,0
0,16.1,7.3,83,0
0.1,16.1,8.4,81,0
0.1,18.1,9.2,80,0
0.1,18.6,9.6,100,0
0.1,20.5,10.1,92,0
0.3,21.8,9.2,39,0
0.3,20,8.4,32,0
0.1,19.6,8.7,25,0
0,16.3,8.3,19,0
0,12.1,7.2,29,0
0,11.4,6.8,41,0
0,11,6.4,34,0
0,9.5,5.7,42,0
0,9.7,5.2,33,0
0,7.9,4.6,31,0
0,6.2,4,14,0
0,5.6,3.2,19,0
0,6.9,2.8,16,0
0,8.3,2.2,30,0
0,8.2,2.2,95,0
0,5.5,4.1,98,0
0,3.4,4,96,0
0,2.2,4.1,5,0
0,1.7,5.8,1,0
0,3.4,7.3,0,0
0,5.4,8.6,9,0
0,5.1,9.6,40,0
0,3.9,10.2,67,0
0,3.4,10.8,100,0
0.2,3.1,10.1,100,0
0.1,4.5,9.4,100,0
0,5.2,9.3,100,0
0,6.5,9.1,100,0
0,6.5,8.4,100,0
0,8.7,7.2,100,0
0,11.3,6.9,100,0
0,13.9,7.3,100,0
0,15.2,7.5,100,0
0,16.5,7.2,100,0
0,17.5,7.2,100,0
0,19.7,6.9,99,0
0,24.1,6.6,94,0
0,24.6,6.4,0,0
0,24.3,6,0,0
0,23.8,5.9,0,0
0,24.3,5.9,0,0
0,24.3,6.1,93,0
0,21.8,6.8,100,0
0,25.9,7.8,54,0
0,26,8.8,98,0
0,22.5,9.2,91,0
0,19.9,10.1,73,0
0,20.5,11.1,1,0
0,22.4,11.4,90,0
0,21.6,11.5,100,0
0,22.6,11.6,100,0
0,21.2,11,100,0
0,21.1,10.5,100,0
0.2,22.1,10.3,100,0
2,22.9,9.5,100,0
0.3,24,9.4,100,0
0,24.9,9.4,99,0
0,25.2,9.5,100,0
0.3,25.2,9.6,100,0
0.2,23.3,9.6,100,0
0,19,9.3,100,0
0,18.3,9.3,100,0
1.8,13.3,9.5,100,0
2.8,12,9.6,100,0
0.1,12.1,9.2,100,0
0.1,14.8,9.4,99,0
0.4,16.9,9.9,100,0
0.5,16.7,10.1,96,0
0.1,16.7,11.1,99,0
0.1,17.1,11.5,100,0
0.6,14.7,11,98,0
0.7,12.7,10.3,100,0
0.9,16.5,9.4,100,0
0.5,15.7,9.4,100,0
1.2,16.8,9.2,100,0
1.5,14.1,9.1,100,0
1.1,11.6,9.1,100,0
0.8,10.3,8.9,100,0
0.8,9.2,9,100,0
0.5,7.6,9.1,100,0
0.3,7.6,9.2,100,0
0.1,5.8,9.2,97,0
0,5.2,9.1,100,0
0.1,5.2,9.3,100,0
0.6,5.1,9.2,100,0
0.4,1.7,9.3,100,0
0,2.2,8.9,100,0
0,3.1,9.1,100,0
0.4,3.8,9.1,100,0
0.1,2.6,8.9,100,0
0,4.3,9.4,100,0
0.2,5.2,9.6,100,0
0.1,7.1,10.4,100,0
0.1,6,10.1,100,0
1.1,8.5,9.8,100,0
0.7,11.9,9,100,0
0.1,17.7,8.4,100,0
0.1,17.8,8.2,100,0
0.2,18.8,7.6,100,0
0.1,20.5,7.2,100,0
0,19.2,6.8,100,0
0,20,6.7,100,0
0,19.8,6.5,100,0
0,17.2,6.4,100,0
0.1,17,6.6,100,0
0.1,14.5,6.5,100,0
0.1,15,6.4,100,0
0.3,14.7,6.3,100,0
0.2,17.1,6.2,100,0
0.1,17.5,6.1,100,0
0.1,17.5,6.1,100,0
0.2,16.9,6.1,100,0
0.1,17.4,6,100,0
0.1,19.2,6.1,100,0
0,20.6,6.2,100,0
0,22.1,6.8,100,0
0,20.4,7.4,100,0
0,18.2,8.1,100,0
0.1,16.6,8.2,100,0
0,16.8,8.4,100,0
0.1,17.3,8.2,100,0
0.1,18.6,8,100,0
0.1,18,7.7,100,0
0.1,18.4,7.5,100,0
0.1,17,7.4,100,0
0.1,16.6,7.3,100,0
0.1,18,7.4,100,0
0,17.9,7.1,100,0
0,15.6,6.7,100,0
0.1,15.6,6.5,100,0
0,14.8,6.2,100,0
0,15.1,6.2,100,0
0,17.3,6.7,100,0
0,17.3,6.7,100,0
0,16.9,6.6,100,0
0.1,16.2,6.4,100,0
0,16,6.2,100,0
0,15.7,6.2,100,0
0,15.2,6.4,100,0
0,16.4,6.6,100,0
0,18.9,7.5,50,0
0,19.9,8.9,65,0
0,18.2,9.8,93,0
0,15.5,9.9,98,0
0,16.8,9.4,76,0
0,16.7,9.2,75,0
0,16.6,9.3,68,0
0,14.1,8.8,17,0
0,13.7,7.6,16,0
0,15.6,7.2,17,0
0,16.5,7.1,14,0
0,16.1,7.1,23,0
0,15.2,6.9,20,0
0,13.4,6.6,49,0
0,11.5,6.2,49,0
0,8.8,6.1,45,0
0,9.6,6.1,26,0
0,7.4,5.2,12,0
0,7.8,4.6,9,0
0,8.2,4.3,74,0
0,7.9,4.7,98,0
0,8.5,5.1,100,0
0,10.3,6.6,100,0
0,12.4,7.8,82,0
0,11.8,8.6,49,0
0,11.6,9.6,38,0
0,12.3,10,49,0
0,12.1,9.8,70,0
0,10.4,9.9,87,0
0,8.9,9.6,94,0
0,8,9.1,87,0
0,8.3,8.5,100,0
0,6.9,7.5,98,0
0,6.1,7.3,99,0
0,4.8,6.7,83,0
0,5.1,5.8,56,0
0,6,5,22,0
0,7.8,4.7,6,0
0,8.5,4.7,5,0
0,7.5,4.4,7,0
0,9.3,5.4,0,0
0,8,5.1,0,0
0,7.4,4.6,0,0
0,8.4,4.6,0,0
0,7.3,4.2,0,0
0,8.1,4.4,0,0
0,10.9,7.2,0,0
0,12,8.6,17,0
0,14.5,9.4,22,0
0,16.6,9.8,44,0
0,17.7,10.1,58,0
0,17.7,10.4,66,0
0,17.3,9.7,65,0
0,17.3,9.6,90,0
0,16.3,9.6,84,0
0,13.7,8.9,83,0
0,14.2,8.2,94,0
0,15.7,7.4,97,0
0,18.3,7.4,84,0
0,19.4,7.2,83,0
0,19.6,7.1,12,0
0,19.8,7.4,25,0
0,20.4,7.5,9,0
0,19.5,7.6,3,0
0,17.8,7,18,0
0,19.2,7.5,87,0
0,19.8,7.8,100,0
0.1,17.5,8.4,92,0
